orderid,noguest,tableno,intime,outtime,dine_type,payment,menu,sizeid,qty,price,cost,isrecommended,category,customer,gender,countryid,firstvisitdt
4846,2,1,2003-12-08 11:19:00,2003-12-08 12:21:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
4846,2,1,2003-12-08 11:19:00,2003-12-08 12:21:00,Eat in,Master Card,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
4846,2,1,2003-12-08 11:19:00,2003-12-08 12:21:00,Eat in,Master Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
4846,2,1,2003-12-08 11:19:00,2003-12-08 12:21:00,Eat in,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
4846,2,1,2003-12-08 11:19:00,2003-12-08 12:21:00,Eat in,Master Card,ชุดอาหารเย็น,L,1,400,107.0,0,Menu Set,Amy Crawford,F,UK,2002-01-07 12:07:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Richard Hank,M,US,2002-01-04 18:37:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,โค้ก,M,3,15,4.5,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
4847,4,4,2003-12-08 19:46:00,2003-12-08 20:27:00,Eat in,Master Card,ชุดอาหารเย็น,L,1,400,107.0,0,Menu Set,Richard Hank,M,US,2002-01-04 18:37:00
4848,1,5,2003-12-08 19:56:00,2003-12-08 21:41:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Amy Crawford,F,UK,2002-01-07 12:07:00
4848,1,5,2003-12-08 19:56:00,2003-12-08 21:41:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Amy Crawford,F,UK,2002-01-07 12:07:00
4849,3,7,2003-12-09 11:07:00,2003-12-09 12:17:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4849,3,7,2003-12-09 11:07:00,2003-12-09 12:17:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
4850,3,2,2003-12-09 11:20:00,2003-12-09 11:52:00,Eat in,Master Card,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4850,3,2,2003-12-09 11:20:00,2003-12-09 11:52:00,Eat in,Master Card,ไก่ทอด,M,2,70,28.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4850,3,2,2003-12-09 11:20:00,2003-12-09 11:52:00,Eat in,Master Card,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
4851,4,5,2003-12-09 11:59:00,2003-12-09 13:07:00,Eat in,Cash,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4851,4,5,2003-12-09 11:59:00,2003-12-09 13:07:00,Eat in,Cash,หมูสะเต็ะ,S,1,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
4851,4,5,2003-12-09 11:59:00,2003-12-09 13:07:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4851,4,5,2003-12-09 11:59:00,2003-12-09 13:07:00,Eat in,Cash,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
4851,4,5,2003-12-09 11:59:00,2003-12-09 13:07:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4852,1,2,2003-12-09 19:25:00,2003-12-09 21:01:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
4853,3,4,2003-12-09 19:46:00,2003-12-09 20:54:00,Eat in,Visa Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4853,3,4,2003-12-09 19:46:00,2003-12-09 20:54:00,Eat in,Visa Card,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4854,3,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4854,3,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
4855,2,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4855,2,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Check,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4855,2,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Check,ไก่ทอด,M,2,70,28.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4855,2,3,2003-12-09 20:03:00,2003-12-09 21:53:00,Eat in,Check,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
4856,3,6,2003-12-09 20:06:00,2003-12-09 22:13:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Colleen Smith,F,US,2002-01-08 19:17:00
4856,3,6,2003-12-09 20:06:00,2003-12-09 22:13:00,Eat in,American Express,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Colleen Smith,F,US,2002-01-08 19:17:00
4856,3,6,2003-12-09 20:06:00,2003-12-09 22:13:00,Eat in,American Express,โค้ก,M,1,15,4.5,0,Beverage,Colleen Smith,F,US,2002-01-08 19:17:00
4856,3,6,2003-12-09 20:06:00,2003-12-09 22:13:00,Eat in,American Express,น้ำเปล่า,M,3,10,3.0,0,Beverage,Colleen Smith,F,US,2002-01-08 19:17:00
4856,3,6,2003-12-09 20:06:00,2003-12-09 22:13:00,Eat in,American Express,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Colleen Smith,F,US,2002-01-08 19:17:00
4857,2,4,2003-12-10 10:41:00,2003-12-10 11:11:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4857,2,4,2003-12-10 10:41:00,2003-12-10 11:11:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4857,2,4,2003-12-10 10:41:00,2003-12-10 11:11:00,Eat in,Cash,หมูสะเต็ะ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4858,4,3,2003-12-10 18:34:00,2003-12-10 19:46:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4858,4,3,2003-12-10 18:34:00,2003-12-10 19:46:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4858,4,3,2003-12-10 18:34:00,2003-12-10 19:46:00,Eat in,Cash,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
4858,4,3,2003-12-10 18:34:00,2003-12-10 19:46:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
4858,4,3,2003-12-10 18:34:00,2003-12-10 19:46:00,Eat in,Cash,ชุดอาหารเย็น,L,3,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4859,4,1,2003-12-10 19:01:00,2003-12-10 20:23:00,Eat in,Master Card,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
4860,1,0,2003-12-11 18:34:00,2003-12-11 19:03:00,To go,Visa Card,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4860,1,0,2003-12-11 18:34:00,2003-12-11 19:03:00,To go,Visa Card,ไก่ทอด,M,2,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4860,1,0,2003-12-11 18:34:00,2003-12-11 19:03:00,To go,Visa Card,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4860,1,0,2003-12-11 18:34:00,2003-12-11 19:03:00,To go,Visa Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4860,1,0,2003-12-11 18:34:00,2003-12-11 19:03:00,To go,Visa Card,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4861,1,4,2003-12-11 18:44:00,2003-12-11 20:51:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4861,1,4,2003-12-11 18:44:00,2003-12-11 20:51:00,Eat in,Cash,ผัดผักรวม,L,1,80,32.0,0,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4861,1,4,2003-12-11 18:44:00,2003-12-11 20:51:00,Eat in,Cash,ไก่ทอด,M,1,70,28.0,0,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4861,1,4,2003-12-11 18:44:00,2003-12-11 20:51:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
4862,1,1,2003-12-11 19:10:00,2003-12-11 20:38:00,Eat in,Master Card,ต้มยำกุ้ง (เล็ก),S,1,20,8.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4862,1,1,2003-12-11 19:10:00,2003-12-11 20:38:00,Eat in,Master Card,ผัดผักรวม,L,3,80,32.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4862,1,1,2003-12-11 19:10:00,2003-12-11 20:38:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
4863,4,3,2003-12-11 19:36:00,2003-12-11 22:00:00,Eat in,Cash,ไก่ทอด,M,3,70,28.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4863,4,3,2003-12-11 19:36:00,2003-12-11 22:00:00,Eat in,Cash,เทมปุระ,S,3,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4863,4,3,2003-12-11 19:36:00,2003-12-11 22:00:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,2,40,14.0,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
4864,2,3,2003-12-12 10:35:00,2003-12-12 12:20:00,Eat in,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4864,2,3,2003-12-12 10:35:00,2003-12-12 12:20:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4864,2,3,2003-12-12 10:35:00,2003-12-12 12:20:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4865,2,3,2003-12-12 10:36:00,2003-12-12 12:02:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
4865,2,3,2003-12-12 10:36:00,2003-12-12 12:02:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Pete Johnson,M,US,2002-01-04 11:55:00
4866,4,4,2003-12-12 10:42:00,2003-12-12 12:56:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4866,4,4,2003-12-12 10:42:00,2003-12-12 12:56:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4866,4,4,2003-12-12 10:42:00,2003-12-12 12:56:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4866,4,4,2003-12-12 10:42:00,2003-12-12 12:56:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
4867,3,4,2003-12-12 10:44:00,2003-12-12 12:27:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4867,3,4,2003-12-12 10:44:00,2003-12-12 12:27:00,Eat in,Master Card,ไก่ทอด,M,2,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4867,3,4,2003-12-12 10:44:00,2003-12-12 12:27:00,Eat in,Master Card,โค้ก,M,1,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4867,3,4,2003-12-12 10:44:00,2003-12-12 12:27:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4867,3,4,2003-12-12 10:44:00,2003-12-12 12:27:00,Eat in,Master Card,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Any Male,M,TH,2002-01-04 19:22:00
4868,4,4,2003-12-12 19:04:00,2003-12-12 19:57:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4868,4,4,2003-12-12 19:04:00,2003-12-12 19:57:00,Eat in,Master Card,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4868,4,4,2003-12-12 19:04:00,2003-12-12 19:57:00,Eat in,Master Card,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4869,1,1,2003-12-12 19:15:00,2003-12-12 20:24:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4869,1,1,2003-12-12 19:15:00,2003-12-12 20:24:00,Eat in,Master Card,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4869,1,1,2003-12-12 19:15:00,2003-12-12 20:24:00,Eat in,Master Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4870,1,2,2003-12-12 19:23:00,2003-12-12 20:50:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4870,1,2,2003-12-12 19:23:00,2003-12-12 20:50:00,Eat in,Master Card,แกงเขียวหวานไก่,M,2,60,24.0,1,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4870,1,2,2003-12-12 19:23:00,2003-12-12 20:50:00,Eat in,Master Card,ไก่ทอด,M,1,70,28.0,0,Dish,Rick Holme,M,TH,2002-01-13 20:10:00
4870,1,2,2003-12-12 19:23:00,2003-12-12 20:50:00,Eat in,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Rick Holme,M,TH,2002-01-13 20:10:00
4871,3,2,2003-12-12 19:29:00,2003-12-12 20:38:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
4871,3,2,2003-12-12 19:29:00,2003-12-12 20:38:00,Eat in,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
4871,3,2,2003-12-12 19:29:00,2003-12-12 20:38:00,Eat in,Cash,ผัดผักรวม,L,3,80,32.0,0,Dish,Richard Hank,M,US,2002-01-04 18:37:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,น้ำส้มคั้น,M,2,20,6.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,โค้ก,M,1,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,โค้ก-Diet,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4872,4,4,2003-12-12 19:48:00,2003-12-12 20:19:00,Eat in,Cash,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4873,2,3,2003-12-12 20:00:00,2003-12-12 21:33:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4873,2,3,2003-12-12 20:00:00,2003-12-12 21:33:00,Eat in,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4873,2,3,2003-12-12 20:00:00,2003-12-12 21:33:00,Eat in,Cash,ผัดผักรวม,L,2,80,32.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4873,2,3,2003-12-12 20:00:00,2003-12-12 21:33:00,Eat in,Cash,ข้าวเหนียวมะม่วง,S,1,40,14.0,0,Dessert,Pete Johnson,M,US,2002-01-04 11:55:00
4873,2,3,2003-12-12 20:00:00,2003-12-12 21:33:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Pete Johnson,M,US,2002-01-04 11:55:00
4874,2,1,2003-12-12 20:16:00,2003-12-12 21:59:00,Eat in,Visa Card,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4874,2,1,2003-12-12 20:16:00,2003-12-12 21:59:00,Eat in,Visa Card,ชุดอาหารเย็น,L,2,400,107.0,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,ปลาราดพริก,L,2,400,160.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,เทมปุระ,S,2,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,โค้ก,M,3,15,4.5,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4875,3,2,2003-12-12 20:20:00,2003-12-12 21:31:00,Eat in,American Express,ไอศครีมกะทิ,S,2,15,5.25,0,Dessert,Any Female,F,TH,2002-01-01 11:35:00
4876,1,3,2003-12-13 10:35:00,2003-12-13 12:03:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4876,1,3,2003-12-13 10:35:00,2003-12-13 12:03:00,Eat in,Cash,ต้มยำกุ้ง (เล็ก),S,3,20,8.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4876,1,3,2003-12-13 10:35:00,2003-12-13 12:03:00,Eat in,Cash,ไก่ทอด,M,2,70,28.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4877,1,2,2003-12-13 11:29:00,2003-12-13 12:21:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4877,1,2,2003-12-13 11:29:00,2003-12-13 12:21:00,Eat in,Cash,เทมปุระ,S,3,50,20.0,0,Appetizer,Pete Johnson,M,US,2002-01-04 11:55:00
4878,2,5,2003-12-13 11:53:00,2003-12-13 13:52:00,Eat in,Cash,ต้มยำกุ้ง (ใหญ่),L,2,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4878,2,5,2003-12-13 11:53:00,2003-12-13 13:52:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,3,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4878,2,5,2003-12-13 11:53:00,2003-12-13 13:52:00,Eat in,Cash,น้ำเปล่า,M,3,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4879,1,5,2003-12-13 11:58:00,2003-12-13 14:00:00,Eat in,Master Card,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Paul Hank,M,UK,2002-01-01 10:51:00
4879,1,5,2003-12-13 11:58:00,2003-12-13 14:00:00,Eat in,Master Card,น้ำเปล่า,M,1,10,3.0,0,Beverage,Paul Hank,M,UK,2002-01-01 10:51:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,แกงเขียวหวานไก่,M,1,60,24.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,ไก่ทอด,M,3,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,ทอดมันปลา,S,3,30,12.0,1,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,เทมปุระ,S,3,50,20.0,0,Appetizer,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,โค้ก,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4880,1,0,2003-12-13 12:24:00,2003-12-13 12:53:00,To go,Cash,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Any Male,M,TH,2002-01-04 19:22:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Female,F,TH,2002-01-01 11:35:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,ผัดผักรวม,L,2,80,32.0,0,Dish,Any Female,F,TH,2002-01-01 11:35:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,ทอดมันปลา,S,2,30,12.0,1,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,เทมปุระ,S,1,50,20.0,0,Appetizer,Any Female,F,TH,2002-01-01 11:35:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,น้ำส้มคั้น,M,3,20,6.0,0,Beverage,Any Female,F,TH,2002-01-01 11:35:00
4881,4,4,2003-12-13 18:43:00,2003-12-13 19:55:00,Eat in,Check,ชุดอาหารเที่ยง,S,1,100,31.25,0,Menu Set,Any Female,F,TH,2002-01-01 11:35:00
4882,4,5,2003-12-13 18:56:00,2003-12-13 20:04:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Richard Hank,M,US,2002-01-04 18:37:00
4882,4,5,2003-12-13 18:56:00,2003-12-13 20:04:00,Eat in,Cash,หมูสะเต็ะ,S,1,50,20.0,0,Appetizer,Richard Hank,M,US,2002-01-04 18:37:00
4882,4,5,2003-12-13 18:56:00,2003-12-13 20:04:00,Eat in,Cash,น้ำส้มคั้น,M,1,20,6.0,0,Beverage,Richard Hank,M,US,2002-01-04 18:37:00
4882,4,5,2003-12-13 18:56:00,2003-12-13 20:04:00,Eat in,Cash,ชุดอาหารเที่ยง,S,2,100,31.25,0,Menu Set,Richard Hank,M,US,2002-01-04 18:37:00
4883,2,1,2003-12-13 19:17:00,2003-12-13 21:29:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4883,2,1,2003-12-13 19:17:00,2003-12-13 21:29:00,Eat in,Check,น้ำเปล่า,M,1,10,3.0,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4884,3,2,2003-12-13 19:22:00,2003-12-13 20:05:00,Eat in,Cash,ต้มยำกุ้ง (กลาง),M,2,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4884,3,2,2003-12-13 19:22:00,2003-12-13 20:05:00,Eat in,Cash,ไก่ทอด,M,3,70,28.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4884,3,2,2003-12-13 19:22:00,2003-12-13 20:05:00,Eat in,Cash,โค้ก,M,2,15,4.5,0,Beverage,Any Male,M,TH,2002-01-04 19:22:00
4885,3,3,2003-12-13 19:39:00,2003-12-13 22:00:00,Eat in,Cash,ไก่ทอด,M,2,70,28.0,0,Dish,Pete Johnson,M,US,2002-01-04 11:55:00
4885,3,3,2003-12-13 19:39:00,2003-12-13 22:00:00,Eat in,Cash,น้ำเปล่า,M,2,10,3.0,0,Beverage,Pete Johnson,M,US,2002-01-04 11:55:00
4886,1,1,2003-12-14 11:12:00,2003-12-14 12:53:00,Eat in,Check,ต้มยำกุ้ง (ใหญ่),L,3,200,80.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
4886,1,1,2003-12-14 11:12:00,2003-12-14 12:53:00,Eat in,Check,ต้มยำกุ้ง (กลาง),M,1,100,40.0,1,Dish,Any Male,M,TH,2002-01-04 19:22:00
4886,1,1,2003-12-14 11:12:00,2003-12-14 12:53:00,Eat in,Check,ต้มยำกุ้ง (เล็ก),S,2,20,8.0,0,Dish,Any Male,M,TH,2002-01-04 19:22:00
